StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
22	 3.933785e-01	 3.935254e-01	 3.894646e-01	 40	 40	 40	 4	 6	 10	 0
23	 2.323691e-01	 2.325126e-01	 2.289787e-01	 50	 50	 50	 2	 8	 10	 0
24	 1.704735e-01	 1.705093e-01	 1.663516e-01	 54	 54	 54	 1	 9	 10	 0
25	 7.214353e-01	 7.210608e-01	 7.173944e-01	 12	 12	 12	 8	 2	 10	 0
26	 3.006732e-01	 3.004938e-01	 2.965355e-01	 43	 43	 43	 2	 8	 10	 0
27	 2.911566e-01	 2.912942e-01	 2.872777e-01	 46	 46	 46	 2	 8	 10	 0
28	 9.264165e-01	 9.260642e-01	 9.219394e-01	 1	 1	 1	 10	 0	 10	 0
29	 4.633700e-01	 4.631304e-01	 4.593595e-01	 33	 33	 32	 4	 6	 10	 0
30	 6.540222e-01	 6.541198e-01	 6.508745e-01	 21	 21	 20	 8	 2	 10	 0
31	 4.215194e-01	 4.198794e-01	 4.150506e-01	 36	 36	 36	 3	 7	 10	 0
32	 8.047132e-01	 8.051647e-01	 8.007536e-01	 5	 5	 5	 9	 1	 10	 0
33	 8.016094e-01	 8.017247e-01	 7.980086e-01	 6	 6	 6	 8	 2	 10	 0
34	 7.358036e-01	 7.357905e-01	 7.318202e-01	 10	 10	 10	 9	 1	 10	 0
35	 5.754523e-01	 5.756326e-01	 5.710625e-01	 28	 28	 28	 5	 5	 10	 0
36	 5.025583e-01	 5.012760e-01	 4.961754e-01	 30	 31	 30	 5	 5	 10	 0
37	 1.400509e-01	 1.381233e-01	 1.341783e-01	 58	 58	 58	 0	 10	 10	 0
38	 7.418529e-01	 7.419393e-01	 7.377676e-01	 8	 8	 8	 9	 1	 10	 0
39	 6.508034e-01	 6.505995e-01	 6.469979e-01	 22	 22	 22	 7	 3	 10	 0
40	 8.204660e-01	 8.207524e-01	 8.167776e-01	 3	 3	 3	 9	 1	 10	 0
41	 8.410346e-01	 8.411541e-01	 8.374547e-01	 2	 2	 2	 9	 1	 10	 0
42	 3.916048e-01	 3.915715e-01	 3.826096e-01	 41	 41	 41	 4	 6	 10	 0
43	 6.546947e-01	 6.544187e-01	 6.505647e-01	 20	 20	 21	 5	 5	 10	 0
44	 6.821748e-01	 6.834909e-01	 6.746505e-01	 16	 16	 16	 7	 3	 10	 0
45	 7.231831e-01	 7.229163e-01	 7.190575e-01	 11	 11	 11	 8	 2	 10	 0
46	 6.626775e-01	 6.639742e-01	 6.555728e-01	 19	 19	 19	 7	 3	 10	 0
47	 2.974818e-01	 2.992110e-01	 2.905555e-01	 45	 45	 45	 3	 7	 10	 0
48	 6.146613e-01	 6.150043e-01	 6.110568e-01	 27	 27	 27	 7	 3	 10	 0
49	 6.398775e-01	 6.397104e-01	 6.360241e-01	 25	 25	 25	 7	 3	 10	 0
50	 1.202296e-01	 1.201761e-01	 1.166436e-01	 60	 60	 59	 1	 9	 10	 0
51	 7.548998e-01	 7.550005e-01	 7.508567e-01	 7	 7	 7	 8	 2	 10	 0
52	 4.599085e-01	 4.600626e-01	 4.563925e-01	 34	 34	 33	 4	 6	 10	 0
53	 6.710840e-01	 6.692934e-01	 6.652710e-01	 18	 18	 18	 6	 4	 10	 0
54	 7.371774e-01	 7.374289e-01	 7.330356e-01	 9	 9	 9	 8	 2	 10	 0
55	 1.992789e-01	 1.994080e-01	 1.955977e-01	 52	 52	 52	 1	 9	 10	 0
56	 6.982624e-01	 6.965485e-01	 6.922233e-01	 15	 15	 15	 7	 3	 10	 0
57	 6.805571e-01	 6.821060e-01	 6.736017e-01	 17	 17	 17	 7	 3	 10	 0
58	 4.792670e-01	 4.795664e-01	 4.755961e-01	 32	 32	 31	 5	 5	 10	 0
59	 4.168681e-01	 4.168603e-01	 4.127613e-01	 37	 37	 37	 4	 6	 10	 0
60	 6.295869e-01	 6.296915e-01	 6.251420e-01	 26	 26	 26	 8	 2	 10	 0
