StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
22	 3.871837e-01	 3.870958e-01	 3.812720e-01	 40	 40	 40	 3	 7	 10	 0
23	 2.687801e-01	 2.695732e-01	 2.614950e-01	 48	 47	 46	 2	 8	 10	 0
24	 5.271326e-01	 5.277076e-01	 5.194815e-01	 28	 28	 28	 6	 4	 10	 0
25	 3.563662e-01	 3.551985e-01	 3.490473e-01	 45	 45	 45	 4	 6	 10	 0
26	 3.834581e-01	 3.846115e-01	 3.748085e-01	 41	 41	 41	 4	 6	 10	 0
27	 2.776869e-01	 2.619697e-01	 2.458604e-01	 46	 48	 48	 2	 7	 9	 1
28	 6.754677e-01	 6.757426e-01	 6.643583e-01	 16	 16	 16	 7	 3	 10	 0
29	 3.782794e-01	 3.784964e-01	 3.727972e-01	 42	 42	 42	 4	 6	 10	 0
30	 4.893175e-01	 4.899895e-01	 4.815395e-01	 30	 30	 30	 5	 5	 10	 0
31	 8.994875e-01	 9.008421e-01	 8.918130e-01	 3	 3	 3	 10	 0	 10	 0
32	 8.084655e-01	 8.090439e-01	 7.980993e-01	 7	 7	 7	 9	 1	 10	 0
33	 6.072681e-01	 6.084788e-01	 5.987701e-01	 23	 23	 23	 7	 3	 10	 0
34	 6.116781e-01	 6.106634e-01	 6.041791e-01	 22	 22	 22	 6	 4	 10	 0
35	 1.057528e-01	 1.058694e-01	 1.003041e-01	 59	 59	 59	 0	 10	 10	 0
36	 5.513156e-01	 5.514275e-01	 5.461640e-01	 26	 26	 26	 7	 3	 10	 0
37	 2.775132e-01	 2.876372e-01	 2.488585e-01	 47	 46	 47	 2	 7	 9	 1
38	 7.402382e-01	 7.412212e-01	 7.326183e-01	 12	 12	 12	 8	 2	 10	 0
39	 8.121651e-01	 8.110194e-01	 8.047417e-01	 6	 6	 6	 9	 1	 10	 0
40	 6.996285e-01	 7.001467e-01	 6.934781e-01	 15	 15	 15	 8	 2	 10	 0
41	 8.728996e-01	 8.716718e-01	 8.645832e-01	 4	 4	 4	 10	 0	 10	 0
42	 4.924263e-01	 4.922428e-01	 4.868556e-01	 29	 29	 29	 4	 6	 10	 0
43	 6.167785e-01	 6.170223e-01	 6.116069e-01	 21	 21	 21	 7	 3	 10	 0
44	 5.731106e-01	 5.721473e-01	 5.665234e-01	 24	 24	 24	 8	 2	 10	 0
45	 7.100028e-01	 7.099229e-01	 7.040792e-01	 13	 13	 13	 7	 3	 10	 0
46	 7.755202e-01	 7.746460e-01	 7.682400e-01	 10	 10	 10	 9	 1	 10	 0
47	 4.099767e-01	 4.101560e-01	 4.047328e-01	 37	 37	 36	 4	 6	 10	 0
48	 6.426559e-01	 6.403149e-01	 6.334898e-01	 20	 20	 20	 7	 3	 10	 0
49	 6.709501e-01	 6.717761e-01	 6.638970e-01	 17	 17	 17	 6	 4	 10	 0
50	 6.531065e-01	 6.532655e-01	 6.472013e-01	 19	 19	 19	 6	 4	 10	 0
51	 8.027264e-01	 8.040490e-01	 7.932454e-01	 8	 8	 8	 8	 2	 10	 0
52	 5.342513e-01	 5.343629e-01	 5.279568e-01	 27	 27	 27	 3	 7	 10	 0
53	 5.657168e-01	 5.659074e-01	 5.602982e-01	 25	 25	 25	 5	 5	 10	 0
54	 9.332993e-01	 9.334858e-01	 9.279445e-01	 1	 1	 1	 10	 0	 10	 0
55	 4.696514e-01	 4.695375e-01	 4.586964e-01	 33	 33	 33	 4	 6	 10	 0
56	 9.053664e-01	 9.051555e-01	 8.988421e-01	 2	 2	 2	 9	 1	 10	 0
57	 7.707244e-01	 7.709099e-01	 7.658847e-01	 11	 11	 11	 9	 1	 10	 0
58	 4.759438e-01	 4.756099e-01	 4.699661e-01	 32	 32	 32	 5	 5	 10	 0
59	 7.953263e-01	 7.946618e-01	 7.883026e-01	 9	 9	 9	 9	 1	 10	 0
60	 8.650524e-01	 8.645662e-01	 8.587278e-01	 5	 5	 5	 10	 0	 10	 0
