StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
24	 6.436712e-01	 6.479949e-01	 6.299493e-01	 19	 18	 19	 7	 3	 10	 0
25	 3.313384e-01	 3.266617e-01	 3.200372e-01	 46	 46	 46	 4	 6	 10	 0
26	 2.727900e-01	 2.736302e-01	 2.633533e-01	 49	 49	 49	 2	 8	 10	 0
27	 4.284642e-01	 4.227657e-01	 3.819544e-01	 39	 39	 43	 4	 5	 9	 1
28	 6.799230e-01	 6.793303e-01	 6.666195e-01	 13	 13	 12	 7	 3	 10	 0
29	 4.592048e-01	 4.593223e-01	 4.498783e-01	 35	 35	 34	 4	 6	 10	 0
30	 2.772535e-01	 2.764632e-01	 2.655514e-01	 48	 48	 48	 2	 8	 10	 0
31	 7.289659e-01	 7.770159e-01	 6.594782e-01	 11	 7	 14	 7	 2	 9	 1
32	 1.010349e+00	 1.014610e+00	 9.964853e-01	 1	 1	 1	 10	 0	 10	 0
33	 5.235967e-01	 5.239399e-01	 5.070667e-01	 28	 28	 29	 5	 5	 10	 0
34	 6.534395e-01	 6.534956e-01	 6.436575e-01	 16	 16	 16	 7	 3	 10	 0
35	 1.259895e-01	 1.258854e-01	 1.171402e-01	 57	 57	 57	 2	 8	 10	 0
36	 4.517554e-01	 4.515989e-01	 4.430863e-01	 36	 36	 35	 5	 5	 10	 0
37	 2.946819e-01	 2.933501e-01	 2.829198e-01	 47	 47	 47	 3	 7	 10	 0
38	 3.907677e-01	 3.912621e-01	 3.821229e-01	 43	 43	 42	 3	 7	 10	 0
39	 7.624306e-01	 7.597447e-01	 7.498364e-01	 8	 9	 8	 7	 3	 10	 0
40	 3.620205e-01	 3.619150e-01	 3.531349e-01	 44	 44	 44	 5	 5	 10	 0
41	 4.602556e-01	 4.597663e-01	 4.508917e-01	 34	 34	 33	 4	 6	 10	 0
42	 1.825807e-01	 1.825998e-01	 1.730553e-01	 53	 52	 53	 2	 8	 10	 0
43	 8.878854e-01	 8.922379e-01	 8.700064e-01	 4	 4	 5	 8	 2	 10	 0
44	 3.978531e-01	 4.013727e-01	 3.832253e-01	 42	 42	 41	 3	 7	 10	 0
45	 5.568977e-01	 5.568072e-01	 5.472427e-01	 24	 24	 24	 6	 4	 10	 0
46	 2.553696e-01	 2.511528e-01	 2.448357e-01	 50	 50	 50	 2	 8	 10	 0
47	 5.071481e-03	 5.133973e-03	 -3.983917e-03	 60	 60	 60	 0	 10	 10	 0
48	 6.767542e-01	 6.715858e-01	 6.620594e-01	 14	 14	 13	 8	 2	 10	 0
49	 6.033503e-01	 6.034044e-01	 5.936595e-01	 21	 21	 21	 7	 3	 10	 0
50	 1.253329e-01	 1.214010e-01	 1.107928e-01	 58	 58	 58	 0	 10	 10	 0
51	 6.222083e-01	 6.215305e-01	 6.128916e-01	 20	 20	 20	 7	 3	 10	 0
52	 7.170090e-01	 7.172828e-01	 7.073208e-01	 12	 12	 11	 7	 3	 10	 0
53	 5.523723e-01	 5.528797e-01	 5.399223e-01	 26	 26	 26	 6	 4	 10	 0
54	 5.556229e-01	 5.565586e-01	 5.431230e-01	 25	 25	 25	 6	 4	 10	 0
55	 4.471838e-01	 4.426619e-01	 4.366591e-01	 37	 38	 37	 5	 5	 10	 0
56	 8.869947e-01	 8.874051e-01	 8.744857e-01	 5	 5	 4	 9	 1	 10	 0
57	 5.688307e-01	 5.678403e-01	 5.589321e-01	 23	 23	 23	 7	 3	 10	 0
58	 1.453111e-01	 1.456441e-01	 1.365736e-01	 56	 56	 56	 1	 9	 10	 0
59	 1.023224e-01	 1.024661e-01	 9.347196e-02	 59	 59	 59	 0	 10	 10	 0
60	 7.528337e-01	 7.525899e-01	 7.434330e-01	 9	 10	 9	 8	 2	 10	 0
