StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
36	 4.536768e-01	 4.520586e-01	 4.489899e-01	 34	 34	 34	 5	 5	 10	 0
37	 3.703419e-01	 3.866610e-01	 3.363097e-01	 41	 39	 46	 3	 6	 9	 1
38	 8.015451e-01	 8.013950e-01	 7.985305e-01	 3	 3	 3	 9	 1	 10	 0
39	 6.124679e-01	 6.125976e-01	 6.091537e-01	 20	 20	 20	 6	 4	 10	 0
40	 7.062066e-01	 7.061359e-01	 7.032210e-01	 9	 10	 9	 7	 3	 10	 0
41	 6.678771e-01	 6.662819e-01	 6.638594e-01	 16	 16	 16	 7	 3	 10	 0
42	 7.238682e-01	 7.236968e-01	 7.214723e-01	 6	 6	 6	 7	 3	 10	 0
43	 7.054044e-01	 7.068919e-01	 6.999553e-01	 10	 9	 10	 8	 2	 10	 0
44	 5.794356e-01	 5.793060e-01	 5.771446e-01	 26	 26	 26	 6	 4	 10	 0
45	 7.205111e-01	 7.194393e-01	 7.158433e-01	 7	 7	 7	 8	 2	 10	 0
46	 4.885958e-01	 4.890362e-01	 4.855393e-01	 33	 33	 33	 5	 5	 10	 0
47	 3.314691e-01	 3.316262e-01	 3.285718e-01	 48	 48	 48	 2	 8	 10	 0
48	 5.916862e-01	 5.918413e-01	 5.891850e-01	 22	 22	 21	 6	 4	 10	 0
49	 6.329956e-01	 6.330290e-01	 6.299573e-01	 19	 19	 19	 6	 4	 10	 0
50	 6.881469e-01	 6.882293e-01	 6.848031e-01	 12	 12	 12	 8	 2	 10	 0
51	 7.177805e-01	 7.191939e-01	 7.124457e-01	 8	 8	 8	 8	 2	 10	 0
52	 7.538982e-01	 7.540267e-01	 7.509512e-01	 4	 4	 4	 8	 2	 10	 0
53	 6.536945e-01	 6.537532e-01	 6.505164e-01	 18	 18	 18	 7	 3	 10	 0
54	 8.427835e-01	 8.430597e-01	 8.400773e-01	 2	 2	 2	 10	 0	 10	 0
55	 4.457516e-01	 4.459622e-01	 4.426462e-01	 35	 35	 35	 4	 6	 10	 0
56	 5.124105e-01	 5.123985e-01	 5.091823e-01	 30	 30	 30	 6	 4	 10	 0
57	 9.464833e-01	 9.463520e-01	 9.440252e-01	 1	 1	 1	 10	 0	 10	 0
58	 6.716574e-01	 6.716474e-01	 6.692308e-01	 13	 13	 13	 7	 3	 10	 0
59	 5.086628e-01	 5.084371e-01	 5.057368e-01	 31	 31	 31	 5	 5	 10	 0
60	 6.630247e-01	 6.630540e-01	 6.608368e-01	 17	 17	 17	 6	 4	 10	 0
