StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
46	 7.279256e-01	 7.279256e-01	 7.279256e-01	 14	 14	 14	 8	 2	 10	 0
47	 2.697328e-01	 2.697328e-01	 2.697328e-01	 48	 48	 48	 3	 7	 10	 0
48	 6.301763e-01	 6.301763e-01	 6.301763e-01	 22	 22	 22	 7	 3	 10	 0
49	 6.018140e-01	 6.018140e-01	 6.018140e-01	 24	 24	 24	 6	 4	 10	 0
50	 6.873180e-01	 6.873180e-01	 6.873180e-01	 16	 16	 16	 7	 3	 10	 0
51	 8.573594e-01	 8.573594e-01	 8.573594e-01	 5	 5	 5	 10	 0	 10	 0
52	 6.415748e-01	 6.415748e-01	 6.415748e-01	 21	 21	 21	 6	 4	 10	 0
53	 7.564788e-01	 7.564788e-01	 7.564788e-01	 12	 12	 12	 9	 1	 10	 0
54	 2.565931e-01	 2.565931e-01	 2.565931e-01	 49	 49	 49	 2	 8	 10	 0
55	 3.891071e-01	 3.891071e-01	 3.891071e-01	 40	 40	 40	 4	 6	 10	 0
56	 8.251301e-01	 8.251301e-01	 8.251301e-01	 8	 8	 8	 10	 0	 10	 0
57	 8.634204e-01	 8.634204e-01	 8.634204e-01	 3	 3	 3	 9	 1	 10	 0
58	 4.974470e-01	 4.974470e-01	 4.974470e-01	 30	 30	 30	 4	 6	 10	 0
59	 3.429387e-01	 3.429387e-01	 3.429387e-01	 41	 41	 41	 3	 7	 10	 0
60	 9.159210e-01	 9.159210e-01	 9.159210e-01	 2	 2	 2	 10	 0	 10	 0
