StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
21	 2.318499e-01	 2.347599e-01	 2.034247e-01	 52	 51	 52	 2	 8	 10	 0
22	 8.260429e-01	 8.231317e-01	 8.096913e-01	 4	 4	 4	 9	 1	 10	 0
23	 3.431798e-01	 3.425390e-01	 3.227498e-01	 45	 45	 46	 4	 6	 10	 0
24	 3.716002e-01	 3.705865e-01	 3.237925e-01	 42	 41	 45	 4	 5	 9	 1
25	 8.221596e-01	 8.230308e-01	 8.069065e-01	 5	 5	 5	 9	 1	 10	 0
26	 4.409241e-01	 4.344293e-01	 3.887973e-01	 34	 34	 36	 5	 4	 9	 1
27	 4.155504e-01	 4.147530e-01	 3.971010e-01	 36	 36	 35	 4	 6	 10	 0
28	 3.917273e-01	 3.912397e-01	 3.413114e-01	 38	 38	 41	 4	 5	 9	 1
29	 6.590687e-01	 6.594197e-01	 6.376929e-01	 18	 18	 17	 6	 4	 10	 0
30	 6.353497e-01	 6.349909e-01	 6.220671e-01	 20	 20	 19	 7	 3	 10	 0
31	 6.412890e-01	 6.417729e-01	 6.283171e-01	 19	 19	 18	 7	 3	 10	 0
32	 7.096815e-01	 7.128635e-01	 6.846872e-01	 14	 15	 14	 7	 3	 10	 0
33	 7.440073e-01	 7.471026e-01	 7.219893e-01	 12	 12	 12	 7	 3	 10	 0
34	 5.341910e-01	 5.311999e-01	 5.114414e-01	 27	 27	 27	 6	 4	 10	 0
35	 4.821121e-01	 4.821842e-01	 4.689221e-01	 31	 31	 30	 5	 5	 10	 0
36	 5.778431e-01	 5.788570e-01	 5.607401e-01	 26	 26	 26	 6	 4	 10	 0
37	 8.335807e-02	 8.355963e-02	 7.058943e-02	 58	 58	 58	 0	 10	 10	 0
38	 6.856393e-01	 7.160079e-01	 6.137925e-01	 16	 14	 21	 7	 2	 9	 1
39	 8.074265e-01	 8.073059e-01	 7.945907e-01	 6	 6	 6	 10	 0	 10	 0
40	 7.672378e-01	 7.668643e-01	 7.550087e-01	 10	 9	 9	 9	 1	 10	 0
41	 7.572692e-01	 7.578633e-01	 7.430938e-01	 11	 11	 11	 9	 1	 10	 0
42	 1.863120e-01	 1.890786e-01	 1.679740e-01	 56	 56	 56	 2	 8	 10	 0
43	 7.315898e-01	 7.312242e-01	 7.193288e-01	 13	 13	 13	 7	 3	 10	 0
44	 3.636019e-01	 3.635333e-01	 3.487489e-01	 43	 42	 40	 3	 7	 10	 0
45	 6.247871e-01	 6.243947e-01	 6.130258e-01	 22	 22	 22	 6	 4	 10	 0
46	 6.314459e-01	 6.323331e-01	 6.145389e-01	 21	 21	 20	 6	 4	 10	 0
47	 2.391559e-01	 2.393825e-01	 2.256580e-01	 50	 50	 50	 2	 8	 10	 0
48	 7.681479e-01	 7.648868e-01	 7.489689e-01	 9	 10	 10	 9	 1	 10	 0
49	 7.972398e-01	 7.947541e-01	 7.823375e-01	 7	 7	 7	 9	 1	 10	 0
50	 1.974672e-01	 1.977320e-01	 1.819012e-01	 55	 55	 55	 2	 8	 10	 0
51	 6.067220e-01	 6.091225e-01	 5.846907e-01	 24	 24	 24	 6	 4	 10	 0
52	 8.981371e-01	 8.957150e-01	 8.815447e-01	 2	 2	 2	 9	 1	 10	 0
53	 6.147150e-01	 6.149245e-01	 5.979889e-01	 23	 23	 23	 7	 3	 10	 0
54	 7.746982e-01	 7.744823e-01	 7.613849e-01	 8	 8	 8	 9	 1	 10	 0
55	 2.621731e-01	 2.621153e-01	 2.464620e-01	 48	 48	 48	 2	 8	 10	 0
56	 6.932386e-01	 6.933401e-01	 6.788095e-01	 15	 16	 15	 7	 3	 10	 0
57	 9.326583e-01	 9.323297e-01	 9.208485e-01	 1	 1	 1	 10	 0	 10	 0
58	 5.101897e-01	 5.131997e-01	 4.885729e-01	 28	 28	 29	 5	 5	 10	 0
59	 4.538564e-01	 4.561555e-01	 4.361816e-01	 33	 33	 33	 5	 5	 10	 0
60	 6.768672e-01	 6.765634e-01	 6.652196e-01	 17	 17	 16	 6	 4	 10	 0
