StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
46	 7.398673e-01	 7.398673e-01	 7.398673e-01	 13	 13	 13	 7	 3	 10	 0
47	 4.143580e-01	 4.143580e-01	 4.143580e-01	 37	 37	 37	 4	 6	 10	 0
48	 4.134471e-01	 4.134471e-01	 4.134471e-01	 38	 38	 38	 4	 6	 10	 0
49	 5.307895e-01	 5.307895e-01	 5.307895e-01	 28	 28	 28	 5	 5	 10	 0
50	 4.221944e-01	 4.221944e-01	 4.221944e-01	 36	 36	 36	 3	 7	 10	 0
51	 8.054877e-01	 8.054877e-01	 8.054877e-01	 6	 6	 6	 8	 2	 10	 0
52	 8.280637e-01	 8.280637e-01	 8.280637e-01	 4	 4	 4	 9	 1	 10	 0
53	 7.702886e-01	 7.702886e-01	 7.702886e-01	 11	 11	 11	 9	 1	 10	 0
54	 6.323237e-01	 6.323237e-01	 6.323237e-01	 21	 21	 21	 8	 2	 10	 0
55	 4.991853e-01	 4.991853e-01	 4.991853e-01	 33	 33	 33	 5	 5	 10	 0
56	 6.254230e-01	 6.254230e-01	 6.254230e-01	 22	 22	 22	 6	 4	 10	 0
57	 7.530851e-01	 7.530851e-01	 7.530851e-01	 12	 12	 12	 9	 1	 10	 0
58	 6.574129e-01	 6.574129e-01	 6.574129e-01	 19	 19	 19	 8	 2	 10	 0
59	 5.291061e-01	 5.291061e-01	 5.291061e-01	 29	 29	 29	 6	 4	 10	 0
60	 6.063821e-01	 6.063821e-01	 6.063821e-01	 23	 23	 23	 7	 3	 10	 0
