StimNum	 Colley_original	 Colley_TiesRemoved	 Colley_TiesDuplicated	 Ranks_original	 Ranks_TiesRemoved	 Ranks_TiesDuplicated	 Wins	 Loses	 Total	 NoChoices
42	 6.358503e-01	 6.327781e-01	 6.288657e-01	 21	 22	 21	 7	 3	 10	 0
43	 7.352538e-01	 7.349375e-01	 7.305457e-01	 13	 13	 13	 7	 3	 10	 0
44	 2.202525e-01	 2.198414e-01	 2.154615e-01	 54	 54	 54	 1	 9	 10	 0
45	 4.445961e-01	 4.474801e-01	 4.354324e-01	 33	 33	 35	 5	 5	 10	 0
46	 7.106910e-01	 7.107183e-01	 7.065860e-01	 14	 14	 14	 8	 2	 10	 0
47	 4.605874e-01	 4.605303e-01	 4.494220e-01	 31	 31	 32	 4	 6	 10	 0
48	 6.286264e-01	 6.278352e-01	 6.242319e-01	 22	 23	 22	 6	 4	 10	 0
49	 4.600264e-01	 4.595831e-01	 4.555830e-01	 32	 32	 31	 4	 6	 10	 0
50	 2.513167e-01	 2.538731e-01	 2.412827e-01	 49	 49	 49	 2	 8	 10	 0
51	 6.703602e-01	 6.705581e-01	 6.661180e-01	 16	 16	 16	 7	 3	 10	 0
52	 6.434416e-01	 6.437469e-01	 6.386261e-01	 18	 19	 18	 7	 3	 10	 0
53	 5.825785e-01	 5.828661e-01	 5.775371e-01	 25	 25	 24	 6	 4	 10	 0
54	 7.685232e-01	 7.679864e-01	 7.638050e-01	 11	 10	 10	 10	 0	 10	 0
55	 4.691571e-01	 4.694696e-01	 4.644775e-01	 28	 28	 28	 5	 5	 10	 0
56	 8.011263e-01	 8.006680e-01	 7.966291e-01	 8	 8	 8	 9	 1	 10	 0
57	 8.224359e-01	 8.225199e-01	 8.180601e-01	 6	 6	 6	 9	 1	 10	 0
58	 2.405442e-01	 2.405610e-01	 2.359914e-01	 52	 51	 51	 2	 8	 10	 0
59	 3.862457e-01	 3.856561e-01	 3.820935e-01	 41	 41	 41	 2	 8	 10	 0
60	 8.139535e-01	 8.137774e-01	 8.092172e-01	 7	 7	 7	 9	 1	 10	 0
